 TIME (ms)      DELTA_TEMP (K) AVG_TEMP (K)   
 ============== ============== ============== 
  1.8539594E+10 -2.7500010E-01  2.5491998E+02 
  1.8580914E+10 -2.1600002E-01  2.5329999E+02 
  1.8629984E+10 -2.5500007E-02  2.5243997E+02 
  1.8670244E+10  7.1999997E-02  2.5197998E+02 
  1.8763563E+10  1.9799998E-01  2.5145999E+02 
  1.8851922E+10  2.4699998E-01  2.5117999E+02 
  1.8938368E+10  2.7399999E-01  2.5101999E+02 
  1.9025637E+10  2.8099996E-01  2.5087997E+02 
  1.9106460E+10  2.7299994E-01  2.5081000E+02 
  1.9193098E+10  2.6099998E-01  2.5078998E+02 
  1.9282780E+10  2.5199997E-01  2.5072998E+02 
  1.9363611E+10  2.4699998E-01  2.5070999E+02 
  1.9446071E+10  2.5000000E-01  2.5067999E+02 
  1.9535122E+10  3.0799997E-01  2.5057999E+02 
  1.9619295E+10  4.1299999E-01  2.5054999E+02 
  1.9707703E+10  4.9899995E-01  2.5047998E+02 
  1.9791688E+10  5.6799996E-01  2.5040997E+02 
  1.9879850E+10  6.3099992E-01  2.5035999E+02 
  1.9963208E+10  6.8499994E-01  2.5034000E+02 
  2.0054147E+10  7.3899996E-01  2.5025998E+02 
  2.0136796E+10  7.8499997E-01  2.5023999E+02 
  2.0227404E+10  8.3199990E-01  2.5019998E+02 
  2.0311736E+10  8.7299991E-01  2.5016998E+02 
  2.0399223E+10  9.1399992E-01  2.5014999E+02 
  2.0569227E+10  9.3899989E-01  2.5009998E+02 
  2.0743463E+10  1.0500000E+00  2.5001999E+02 
  2.0829671E+10  1.0899999E+00  2.5000998E+02 
  2.0914328E+10  1.0270000E+00  2.5003998E+02 
  2.1093265E+10  8.8799989E-01  2.5010999E+02 
  2.1349327E+10  7.5899994E-01  2.5014999E+02 
  2.1521629E+10  6.8499994E-01  2.5018997E+02 
  2.1604577E+10  6.4899993E-01  2.5016998E+02 
  2.1788205E+10  6.1299992E-01  2.5025000E+02 
  2.1955506E+10  5.4999995E-01  2.5025998E+02 
  2.2039757E+10  5.4999995E-01  2.5025998E+02 
  2.2135628E+10  6.5399992E-01  2.5017999E+02 
  2.2227501E+10  7.3999989E-01  2.5015997E+02 
  2.2428987E+10  8.7500000E-01  2.5003998E+02 
  2.2515442E+10  9.2199993E-01  2.5003000E+02 
