 TIME (ms)      DELTA_TEMP (K) AVG_TEMP (K)   
 ============== ============== ============== 
  1.8388304E+10 -1.3240004E+00  2.8248999E+02 
  1.8388742E+10 -1.1510000E+00  2.8103998E+02 
  1.8392211E+10 -1.1530008E+00  2.7243994E+02 
  1.8395693E+10 -2.1100006E+00  2.6712000E+02 
  1.8397864E+10 -2.7610006E+00  2.6484998E+02 
  1.8401341E+10 -3.7020006E+00  2.6214996E+02 
  1.8404823E+10 -4.6400023E-01  2.6034998E+02 
  1.8406564E+10 -7.7900028E-01  2.5962000E+02 
  1.8410041E+10 -1.3090000E+00  2.5850995E+02 
  1.8413511E+10 -1.7280002E+00  2.5766998E+02 
  1.8416886E+10 -4.7000170E-02  2.5704999E+02 
  1.8420367E+10 -3.1700015E-01  2.5653998E+02 
  1.8424275E+10 -5.6300020E-01  2.5606000E+02 
  1.8427757E+10 -7.4300003E-01  2.5573999E+02 
  1.8431238E+10 -8.9500022E-01  2.5551999E+02 
  1.8434707E+10 -2.6000023E-02  2.5526999E+02 
  1.8438185E+10 -1.3800001E-01  2.5509998E+02 
  1.8441667E+10 -2.3700011E-01  2.5493997E+02 
  1.8445148E+10 -3.2400012E-01  2.5476999E+02 
  1.8448187E+10 -3.9300001E-01  2.5462000E+02 
  1.8451665E+10 -4.6300006E-01  2.5451999E+02 
  1.8455134E+10 -2.6000023E-02  2.5444998E+02 
  1.8458616E+10 -8.4000051E-02  2.5434000E+02 
  1.8461655E+10 -1.3000005E-01  2.5434000E+02 
  1.8464158E+10 -1.6500002E-01  2.5422998E+02 
  1.8464375E+10 -1.6800004E-01  2.5423999E+02 
  1.8464596E+10 -1.7100000E-01  2.5419998E+02 
  1.8464805E+10 -1.7400002E-01  2.5418997E+02 
  1.8465026E+10 -1.7600006E-01  2.5419998E+02 
  1.8465247E+10 -1.8000001E-01  2.5415997E+02 
  1.8465464E+10 -1.8300003E-01  2.5418997E+02 
  1.8465677E+10 -1.8500000E-01  2.5422998E+02 
  1.8465894E+10 -1.8800002E-01  2.5419998E+02 
  1.8466116E+10 -1.9100004E-01  2.5415997E+02 
  1.8466337E+10 -1.9400001E-01  2.5415997E+02 
  1.8469814E+10 -2.3700005E-01  2.5412000E+02 
  1.8470674E+10 -2.4700004E-01  2.5412000E+02 
  1.8471547E+10 -7.0000291E-03  2.5406000E+02 
  1.8475024E+10 -4.6000004E-02  2.5401999E+02 
  1.8478506E+10 -8.1000030E-02  2.5394998E+02 
  1.8481975E+10 -1.1400002E-01  2.5393997E+02 
  1.8485457E+10 -2.0000011E-02  2.5384000E+02 
  1.8488934E+10 -4.8000008E-02  2.5384000E+02 
  1.8492416E+10 -1.3500005E-02  2.5376999E+02 
  1.8495885E+10 -7.2500035E-03  2.5372998E+02 
  1.8499367E+10 -9.9990000E+03  2.5366998E+02 
  1.8502844E+10  2.2999998E-02  2.5369998E+02 
  1.8506326E+10  4.4000000E-02  2.5359998E+02 
  1.8509795E+10  6.3999996E-02  2.5362997E+02 
  1.8510676E+10  6.8999991E-02  2.5359998E+02 
  1.8511544E+10  7.3999986E-02  2.5356000E+02 
  1.8515018E+10  9.2999995E-02  2.5356000E+02 
  1.8518495E+10  1.1000000E-01  2.5353000E+02 
  1.8521977E+10  1.2699997E-01  2.5353000E+02 
  1.8525454E+10  1.4299998E-01  2.5348999E+02 
  1.8528928E+10  1.5899998E-01  2.5345999E+02 
  1.8532405E+10  1.7399999E-01  2.5345999E+02 
  1.8535887E+10  1.8799999E-01  2.5345999E+02 
  1.8541855E+10  2.0999998E-01  2.5337997E+02 
  1.8545336E+10  2.2199997E-01  2.5335999E+02 
  1.8548818E+10  2.3400000E-01  2.5338998E+02 
  1.8552295E+10  2.4599999E-01  2.5334998E+02 
  1.8555765E+10  2.5699997E-01  2.5331998E+02 
  1.8557506E+10  2.6299995E-01  2.5334998E+02 
  1.8557948E+10  2.6299995E-01  2.5334998E+02 
  1.8561425E+10  2.7399999E-01  2.5328998E+02 
  1.8564895E+10  2.8399998E-01  2.5328998E+02 
  1.8568376E+10  2.9399997E-01  2.5328998E+02 
  1.8571858E+10  3.0299997E-01  2.5328998E+02 
  1.8575335E+10  3.1099999E-01  2.5325000E+02 
  1.8578805E+10  3.2099998E-01  2.5325000E+02 
  1.8585387E+10  3.3599997E-01  2.5325000E+02 
  1.8588865E+10  3.4399998E-01  2.5321997E+02 
  1.8590167E+10  3.4599996E-01  2.5325000E+02 
  1.8593645E+10  3.5399997E-01  2.5317999E+02 
  1.8597118E+10  3.6099994E-01  2.5314999E+02 
  1.8600595E+10  3.6799997E-01  2.5321997E+02 
  1.8604077E+10  3.7500000E-01  2.5321997E+02 
  1.8607555E+10  3.8199997E-01  2.5314999E+02 
  1.8611028E+10  3.8799995E-01  2.5317999E+02 
  1.8614505E+10  3.9399999E-01  2.5314999E+02 
  1.8617987E+10  3.9999998E-01  2.5314999E+02 
  1.8621465E+10  4.0599996E-01  2.5314999E+02 
  1.8624938E+10  4.1199994E-01  2.5310999E+02 
  1.8627985E+10  4.1700000E-01  2.5314999E+02 
  1.8632278E+10  4.2299998E-01  2.5310999E+02 
  1.8635756E+10  4.2799997E-01  2.5310999E+02 
  1.8639225E+10  4.3399996E-01  2.5307999E+02 
  1.8642706E+10  4.3899995E-01  2.5307999E+02 
  1.8643575E+10  4.4000000E-01  2.5310999E+02 
  1.8644017E+10  4.4000000E-01  2.5307999E+02 
  1.8647495E+10  4.4499999E-01  2.5307999E+02 
  1.8650968E+10  4.4999999E-01  2.5310999E+02 
  1.8654446E+10  4.5400000E-01  2.5307999E+02 
  1.8657927E+10  4.5799994E-01  2.5303998E+02 
  1.8661405E+10  4.6300000E-01  2.5307999E+02 
  1.8664878E+10  4.6699995E-01  2.5307999E+02 
  1.8673185E+10  4.7700000E-01  2.5307999E+02 
  1.8676126E+10  4.7999996E-01  2.5303998E+02 
  1.8679607E+10  4.8399997E-01  2.5300998E+02 
  1.8681778E+10  4.8599994E-01  2.5303998E+02 
  1.8685256E+10  4.8899996E-01  2.5303998E+02 
  1.8688737E+10  4.9299997E-01  2.5300998E+02 
  1.8691334E+10  4.9599999E-01  2.5303998E+02 
  1.8694816E+10  4.9899995E-01  2.5300998E+02 
  1.8698297E+10  5.0199997E-01  2.5301999E+02 
  1.8701775E+10  5.0500000E-01  2.5294998E+02 
  1.8705244E+10  5.0899994E-01  2.5297998E+02 
  1.8708726E+10  5.1199996E-01  2.5297998E+02 
  1.8712207E+10  5.1499999E-01  2.5294998E+02 
  1.8715685E+10  5.1799989E-01  2.5297998E+02 
  1.8719154E+10  5.2099991E-01  2.5293997E+02 
  1.8722636E+10  5.2299988E-01  2.5300998E+02 
  1.8726117E+10  5.2599990E-01  2.5297998E+02 
  1.8729595E+10  5.2999997E-01  2.5301999E+02 
  1.8730467E+10  5.2999997E-01  2.5294998E+02 
  1.8733945E+10  5.3299999E-01  2.5297998E+02 
  1.8737414E+10  5.3499997E-01  2.5294998E+02 
  1.8740027E+10  5.3699994E-01  2.5298999E+02 
  1.8743505E+10  5.3999996E-01  2.5294998E+02 
  1.8746974E+10  5.4199994E-01  2.5294998E+02 
  1.8750456E+10  5.4399991E-01  2.5291998E+02 
  1.8753937E+10  5.4699993E-01  2.5294998E+02 
  1.8758287E+10  5.4999995E-01  2.5298999E+02 
  1.8761765E+10  5.5199993E-01  2.5294998E+02 
  1.8765455E+10  5.5399990E-01  2.5295999E+02 
  1.8768937E+10  5.5599999E-01  2.5291998E+02 
  1.8772414E+10  5.5799997E-01  2.5287997E+02 
  1.8775888E+10  5.6099999E-01  2.5290997E+02 
  1.8779365E+10  5.6299996E-01  2.5294998E+02 
  1.8781975E+10  5.6499994E-01  2.5295999E+02 
  1.8787627E+10  5.6799996E-01  2.5294998E+02 
  1.8791105E+10  5.6899989E-01  2.5294998E+02 
  1.8794578E+10  5.7199991E-01  2.5291998E+02 
  1.8798055E+10  5.7299995E-01  2.5291998E+02 
  1.8801537E+10  5.7499993E-01  2.5291998E+02 
  1.8805015E+10  5.7699990E-01  2.5288998E+02 
  1.8808488E+10  5.7900000E-01  2.5288998E+02 
  1.8811965E+10  5.7999992E-01  2.5288998E+02 
  1.8815447E+10  5.8199990E-01  2.5288998E+02 
  1.8816745E+10  5.8199990E-01  2.5291998E+02 
  1.8820227E+10  5.8499992E-01  2.5288998E+02 
  1.8823705E+10  5.8599997E-01  2.5288998E+02 
  1.8827186E+10  5.8799994E-01  2.5288998E+02 
  1.8830655E+10  5.8899999E-01  2.5288998E+02 
  1.8834137E+10  5.9099996E-01  2.5288998E+02 
  1.8837615E+10  5.9199989E-01  2.5285999E+02 
  1.8841096E+10  5.9399998E-01  2.5288998E+02 
