 TIME (ms)      DELTA_TEMP (K) AVG_TEMP (K)   
 ============== ============== ============== 
  3.0058283E+10  3.6600000E-01  2.5685999E+02 
  3.0128361E+10  4.2499995E-01  2.5615997E+02 
  3.0148706E+10  4.2999995E-01  2.5606000E+02 
  3.0242660E+10  4.3699998E-01  2.5584000E+02 
  3.0312215E+10  4.3799996E-01  2.5576999E+02 
  3.0403215E+10  4.3899995E-01  2.5569998E+02 
  3.0438941E+10  4.3899995E-01  2.5568997E+02 
  3.0513631E+10  4.3899995E-01  2.5564999E+02 
  3.0615355E+10  4.3799996E-01  2.5563998E+02 
  3.0781800E+10  4.3799996E-01  2.5556998E+02 
  3.0868693E+10  4.3699998E-01  2.5553998E+02 
  3.0961934E+10  4.3699998E-01  2.5553998E+02 
  3.1041602E+10  4.3699998E-01  2.5553998E+02 
  3.1126831E+10  4.3699998E-01  2.5548999E+02 
  3.1215354E+10  4.3699998E-01  2.5550998E+02 
  3.1299932E+10  4.3699998E-01  2.5550998E+02 
  3.1387419E+10  4.3599999E-01  2.5550000E+02 
  3.1479738E+10  4.3599999E-01  2.5546997E+02 
  3.1565840E+10  4.3599999E-01  2.5547998E+02 
  3.1651586E+10  4.3599999E-01  2.5547998E+02 
  3.1825826E+10  4.3599999E-01  2.5548999E+02 
  3.1893774E+10  4.3699998E-01  2.5548999E+02 
  3.2115556E+10  4.1999996E-01  2.5546997E+02 
  3.2331616E+10  4.3099999E-01  2.5546997E+02 
  3.2333103E+10  4.3099999E-01  2.5545999E+02 
  3.2502403E+10  4.3299997E-01  2.5545999E+02 
  3.2682639E+10  4.3399996E-01  2.5545999E+02 
  3.2826429E+10  4.3499994E-01  2.5547998E+02 
  3.3045094E+10  4.5599997E-01  2.5548999E+02 
  3.3207951E+10  4.4499999E-01  2.5550998E+02 
  3.3295553E+10  4.4299996E-01  2.5548999E+02 
  3.3432867E+10  4.4099998E-01  2.5546997E+02 
  3.3606595E+10  4.5299995E-01  2.5546997E+02 
  3.3806422E+10  4.4499999E-01  2.5543997E+02 
  3.3837941E+10  4.4399995E-01  2.5542999E+02 
  3.3852969E+10  4.4399995E-01  2.5551999E+02 
  3.3973002E+10  4.4299996E-01  2.5543997E+02 
  3.4056495E+10  4.4299996E-01  2.5545999E+02 
  3.4097005E+10  4.4299996E-01  2.5545999E+02 
  3.4230591E+10  4.4199997E-01  2.5544998E+02 
  3.4317570E+10  4.4199997E-01  2.5542999E+02 
  3.4402517E+10  4.4199997E-01  2.5542999E+02 
  3.4568929E+10  4.4199997E-01  2.5544998E+02 
  3.4828419E+10  4.4199997E-01  2.5544998E+02 
  3.5015786E+10  4.4199997E-01  2.5544998E+02 
  3.5170320E+10  4.4199997E-01  2.5542999E+02 
  3.5393962E+10  4.4199997E-01  2.5548999E+02 
  3.5600843E+10  4.4199997E-01  2.5546997E+02 
  3.5753566E+10  4.4199997E-01  2.5548999E+02 
  3.6208230E+10  4.4199997E-01  2.5543997E+02 
  3.6380721E+10  4.4199997E-01  2.5542999E+02 
  3.6618355E+10  4.4199997E-01  2.5544998E+02 
  3.6758659E+10  4.4299996E-01  2.5542999E+02 
  3.6944962E+10  4.4299996E-01  2.5543997E+02 
  3.7205017E+10  4.4299996E-01  2.5542999E+02 
  3.7376459E+10  4.4299996E-01  2.5539999E+02 
  3.7567873E+10  4.4299996E-01  2.5543997E+02 
  3.7798552E+10  4.4299996E-01  2.5543997E+02 
  3.8037152E+10  4.4299996E-01  2.5547998E+02 
  3.8199550E+10  4.4299996E-01  2.5547998E+02 
  3.8415770E+10  4.4299996E-01  2.5545999E+02 
  3.8586507E+10  4.4299996E-01  2.5542999E+02 
  3.8792806E+10  4.4199997E-01  2.5543997E+02 
  3.9054909E+10  4.4199997E-01  2.5538998E+02 
  3.9201407E+10  4.4199997E-01  2.5541998E+02 
  3.9363256E+10  4.4299996E-01  2.5542999E+02 
  3.9623131E+10  4.4199997E-01  2.5544998E+02 
  3.9744070E+10  4.4299996E-01  2.5541998E+02 
  3.9969546E+10  4.4199997E-01  2.5542999E+02 
  4.0213004E+10  4.4199997E-01  2.5543997E+02 
  4.0387609E+10  4.4199997E-01  2.5542999E+02 
  4.0572846E+10  4.4099998E-01  2.5544998E+02 
  4.0824365E+10  4.4099998E-01  2.5545999E+02 
  4.0990900E+10  4.4000000E-01  2.5541998E+02 
  4.1167847E+10  4.4000000E-01  2.5541998E+02 
  4.1452315E+10  4.4000000E-01  2.5539999E+02 
  4.1782313E+10  4.3899995E-01  2.5540997E+02 
  4.2039337E+10  4.3799996E-01  2.5540997E+02 
  4.2213990E+10  4.3799996E-01  2.5541998E+02 
  4.2384802E+10  4.3699998E-01  2.5541998E+02 
  4.2660430E+10  4.3699998E-01  2.5540997E+02 
  4.2814620E+10  4.3599999E-01  2.5542999E+02 
  4.2989027E+10  4.3499994E-01  2.5542999E+02 
  4.3231871E+10  4.3499994E-01  2.5546997E+02 
  4.3405820E+10  4.3399996E-01  2.5544998E+02 
  4.3583078E+10  4.3399996E-01  2.5543997E+02 
  4.3835916E+10  4.3299997E-01  2.5542999E+02 
  4.4010799E+10  4.3199998E-01  2.5541998E+02 
  4.4168446E+10  4.3099999E-01  2.5541998E+02 
  4.4512788E+10  4.2999995E-01  2.5543997E+02 
  4.4628918E+10  4.2999995E-01  2.5542999E+02 
  4.5056106E+10  4.2799997E-01  2.5547998E+02 
  4.5242515E+10  4.2699999E-01  2.5542999E+02 
  4.5429711E+10  4.2600000E-01  2.5543997E+02 
  4.5650633E+10  4.2499995E-01  2.5543997E+02 
  4.5825081E+10  4.2399997E-01  2.5545999E+02 
  4.6033322E+10  4.2299998E-01  2.5546997E+02 
