 TIME (ms)      DELTA_TEMP (K) AVG_TEMP (K)   
 ============== ============== ============== 
  3.0059237E+10  1.3299999E-01  2.5762994E+02 
  3.0123921E+10  1.5799999E-01  2.5718994E+02 
  3.0149825E+10  1.6399997E-01  2.5707996E+02 
  3.0241546E+10  1.7899999E-01  2.5694995E+02 
  3.0313251E+10  1.8699998E-01  2.5687994E+02 
  3.0440133E+10  1.9399998E-01  2.5682996E+02 
  3.0512054E+10  1.9599998E-01  2.5681000E+02 
  3.0616605E+10  1.9899997E-01  2.5679999E+02 
  3.0694478E+10  1.9999999E-01  2.5676996E+02 
  3.0783136E+10  2.0099998E-01  2.5675000E+02 
  3.0867390E+10  2.0199999E-01  2.5670996E+02 
  3.0963110E+10  2.0199999E-01  2.5671997E+02 
  3.1040242E+10  2.0299998E-01  2.5669995E+02 
  3.1128052E+10  2.0299998E-01  2.5670996E+02 
  3.1214211E+10  2.0299998E-01  2.5671997E+02 
  3.1301046E+10  2.0299998E-01  2.5667999E+02 
  3.1386251E+10  2.0299998E-01  2.5669995E+02 
  3.1480959E+10  2.0299998E-01  2.5666998E+02 
  3.1564890E+10  2.0299998E-01  2.5667999E+02 
  3.1652540E+10  2.0299998E-01  2.5666998E+02 
  3.1824818E+10  2.0400000E-01  2.5668994E+02 
  3.1894966E+10  2.0400000E-01  2.5668994E+02 
  3.2114389E+10  2.0400000E-01  2.5666998E+02 
  3.2334463E+10  2.0400000E-01  2.5666998E+02 
  3.2503456E+10  2.0400000E-01  2.5662000E+02 
  3.2683864E+10  2.2700000E-01  2.5664996E+02 
  3.2825422E+10  2.1199998E-01  2.5668994E+02 
  3.3045963E+10  2.0799997E-01  2.5668994E+02 
  3.3207030E+10  1.9700000E-01  2.5667999E+02 
  3.3296421E+10  2.0199999E-01  2.5667999E+02 
  3.3431835E+10  2.0299998E-01  2.5664996E+02 
  3.3605726E+10  2.0299998E-01  2.5662994E+02 
  3.3807606E+10  1.8699998E-01  2.5666998E+02 
  3.3836687E+10  1.9099998E-01  2.5664996E+02 
  3.3971978E+10  1.9700000E-01  2.5667999E+02 
  3.4057339E+10  1.9700000E-01  2.5663995E+02 
  3.4096136E+10  1.9799998E-01  2.5665997E+02 
  3.4231681E+10  1.9999999E-01  2.5666998E+02 
  3.4316534E+10  1.9999999E-01  2.5665997E+02 
  3.4403680E+10  2.0099998E-01  2.5664996E+02 
  3.4567487E+10  2.0199999E-01  2.5666998E+02 
  3.5014427E+10  2.0299998E-01  2.5664996E+02 
  3.5171410E+10  2.0299998E-01  2.5664996E+02 
  3.5392930E+10  2.0400000E-01  2.5665997E+02 
  3.5754574E+10  2.0400000E-01  2.5665997E+02 
  3.6206215E+10  2.0400000E-01  2.5662994E+02 
  3.6382081E+10  2.0499998E-01  2.5662000E+02 
  3.6616069E+10  2.0499998E-01  2.5664996E+02 
  3.6760068E+10  2.0499998E-01  2.5665997E+02 
  3.6943954E+10  2.0400000E-01  2.5663995E+02 
  3.7206221E+10  2.0499998E-01  2.5665997E+02 
  3.7375517E+10  2.0499998E-01  2.5664996E+02 
  3.7570068E+10  2.0499998E-01  2.5665997E+02 
  3.7797503E+10  2.0499998E-01  2.5662994E+02 
  3.8038151E+10  2.0499998E-01  2.5666998E+02 
  3.8197944E+10  2.0499998E-01  2.5665997E+02 
  3.8417170E+10  2.0499998E-01  2.5665997E+02 
  3.8585590E+10  2.0499998E-01  2.5665997E+02 
  3.8794035E+10  2.0599997E-01  2.5662000E+02 
  3.9056663E+10  2.0599997E-01  2.5663995E+02 
  3.9200121E+10  2.0599997E-01  2.5664996E+02 
  3.9364370E+10  2.0599997E-01  2.5663995E+02 
  3.9622042E+10  2.0599997E-01  2.5665997E+02 
  3.9745208E+10  2.0599997E-01  2.5662994E+02 
  3.9968129E+10  2.0599997E-01  2.5662994E+02 
  4.0214266E+10  2.0599997E-01  2.5663995E+02 
  4.0386159E+10  2.0599997E-01  2.5664996E+02 
  4.0574321E+10  2.0599997E-01  2.5664996E+02 
  4.0823005E+10  2.0599997E-01  2.5666998E+02 
  4.0991949E+10  2.0699999E-01  2.5662994E+02 
  4.1166766E+10  2.0599997E-01  2.5662000E+02 
  4.1453322E+10  2.0699999E-01  2.5664996E+02 
  4.1781174E+10  2.0699999E-01  2.5664996E+02 
  4.2040426E+10  2.0699999E-01  2.5664996E+02 
  4.2212753E+10  2.0699999E-01  2.5664996E+02 
  4.2386268E+10  2.0699999E-01  2.5660999E+02 
  4.2658529E+10  2.0699999E-01  2.5662994E+02 
  4.2816389E+10  2.0699999E-01  2.5664996E+02 
  4.2988028E+10  2.0699999E-01  2.5662000E+02 
  4.3232911E+10  2.0699999E-01  2.5669995E+02 
  4.3404755E+10  2.0699999E-01  2.5667999E+02 
  4.3584356E+10  2.0699999E-01  2.5663995E+02 
  4.3834221E+10  2.0699999E-01  2.5662994E+02 
  4.4012110E+10  2.0799997E-01  2.5662994E+02 
  4.4166250E+10  2.0799997E-01  2.5663995E+02 
  4.4514370E+10  2.0799997E-01  2.5665997E+02 
  4.4627665E+10  2.0799997E-01  2.5663995E+02 
  4.5055017E+10  2.0799997E-01  2.5663995E+02 
  4.5243384E+10  2.0799997E-01  2.5662000E+02 
  4.5428376E+10  2.0799997E-01  2.5663995E+02 
  4.5651804E+10  2.0799997E-01  2.5664996E+02 
  4.5823681E+10  2.0799997E-01  2.5662994E+02 
  4.6034756E+10  2.0799997E-01  2.5663995E+02 
  4.6270980E+10  2.0899999E-01  2.5660999E+02 
  4.6458601E+10  2.0899999E-01  2.5662994E+02 
